codigo,nombre,tipo,naturaleza,nivel,codigo_padre,requiere_tercero,activa
15489501,Otros,1,debit,5,154895,Si,Si
1552,FLOTA Y EQUIPO FERREO,1,debit,3,15,No,Si
155205,LOCOMOTORAS,1,debit,4,1552,No,Si
15520501,Locomotoras,1,debit,5,155205,Si,Si
155210,VAGONES,1,debit,4,1552,No,Si
15521001,Vagones,1,debit,5,155210,Si,Si
155215,REDES FERREAS,1,debit,4,1552,No,Si
15521501,Redes Ferreas,1,debit,5,155215,Si,Si
155295,OTROS,1,debit,4,1552,No,Si
15529501,Otros,1,debit,5,155295,Si,Si
1556,ACUEDUCTOS- PLANTAS Y REDES,1,debit,3,15,No,Si
155605,INSTALACIONES PARA AGUA Y ENERGIA,1,debit,4,1556,No,Si
15560501,Instalaciones Para Agua Y Energia,1,debit,5,155605,Si,Si
155610,ACUEDUCTO- ACEQUIAS Y CANALIZACIONES,1,debit,4,1556,No,Si
15561001,Acueducto- Acequias Y Canalizaciones,1,debit,5,155610,Si,Si
155615,PLANTAS DE GENERACION HIDRAULICA,1,debit,4,1556,No,Si
15561501,Plantas De Generacion Hidraulica,1,debit,5,155615,Si,Si
155620,PLANTAS DE GENERACION TERMICA,1,debit,4,1556,No,Si
15562001,Plantas De Generacion Termica,1,debit,5,155620,Si,Si
155625,PLANTAS DE GENERACION A GAS,1,debit,4,1556,No,Si
15562501,Plantas De Generacion A Gas,1,debit,5,155625,Si,Si
155628,PLANTAS DE GENERACION DIESEL- GASOLINA Y PETROLEO,1,debit,4,1556,No,Si
15562801,Plantas De Generacion Diesel- Gasolina Y Petroleo,1,debit,5,155628,Si,Si
155630,PLANTAS DE DISTRIBUCION,1,debit,4,1556,No,Si
15563001,Plantas De Distribucion,1,debit,5,155630,Si,Si
155635,PLANTAS DE TRANSMISION Y SUBESTACIONES,1,debit,4,1556,No,Si
15563501,Plantas De Transmision Y Subestaciones,1,debit,5,155635,Si,Si
155640,OLEODUCTOS,1,debit,4,1556,No,Si
15564001,Oleoductos,1,debit,5,155640,Si,Si
155645,GASODUCTOS,1,debit,4,1556,No,Si
15564501,Gasoductos,1,debit,5,155645,Si,Si
155647,POLIDUCTOS,1,debit,4,1556,No,Si
15564701,Poliductos,1,debit,5,155647,Si,Si
155650,REDES DE DISTRIBUCION,1,debit,4,1556,No,Si
15565001,Redes De Distribucion,1,debit,5,155650,Si,Si
155655,PLANTAS DE TRATAMIENTO,1,debit,4,1556,No,Si
15565501,Plantas De Tratamiento,1,debit,5,155655,Si,Si
155660,REDES DE RECOLECCION DE AGUAS NEGRAS,1,debit,4,1556,No,Si
15566001,Redes De Recoleccion De Aguas Negras,1,debit,5,155660,Si,Si
155665,INSTALACIONES Y EQUIPO DE BOMBEO,1,debit,4,1556,No,Si
15566501,Instalaciones Y Equipo De Bombeo,1,debit,5,155665,Si,Si
155670,REDES DE DISTRIBUCION DE VAPOR,1,debit,4,1556,No,Si
15567001,Redes De Distribucion De Vapor,1,debit,5,155670,Si,Si
155675,REDES DE AIRE,1,debit,4,1556,No,Si
15567501,Redes De Aire,1,debit,5,155675,Si,Si
155680,REDES ALIMENTACION DE GAS,1,debit,4,1556,No,Si
15568001,Redes Alimentacion De Gas,1,debit,5,155680,Si,Si
155682,REDES EXTERNAS DE TELEFONIA,1,debit,4,1556,No,Si
15568201,Redes Externas De Telefonia,1,debit,5,155682,Si,Si
155685,PLANTAS DESHIDRATADORAS,1,debit,4,1556,No,Si
15568501,Plantas Deshidratadoras,1,debit,5,155685,Si,Si
155695,OTROS,1,debit,4,1556,No,Si
15569501,Otros,1,debit,5,155695,Si,Si
1560,ARMAMENTO DE VIGILANCIA,1,debit,3,15,No,Si
1562,ENVASES Y EMPAQUES,1,debit,3,15,No,Si
1564,PLANTACIONES AGRICOLAS Y FORESTALES,1,debit,3,15,No,Si
156405,CULTIVOS EN DESARROLLO,1,debit,4,1564,No,Si
15640501,Cultivos En Desarrollo,1,debit,5,156405,Si,Si
156410,CULTIVOS AMORTIZABLES,1,debit,4,1564,No,Si
15641001,Cultivos Amortizables,1,debit,5,156410,Si,Si
1568,VIAS DE COMUNICACION,1,debit,3,15,No,Si
156805,PAVIMENTACION Y PATIOS,1,debit,4,1568,No,Si
15680501,Pavimentacion Y Patios,1,debit,5,156805,Si,Si
156810,VIAS,1,debit,4,1568,No,Si
15681001,Vias,1,debit,5,156810,Si,Si
156815,PUENTES,1,debit,4,1568,No,Si
15681501,Puentes,1,debit,5,156815,Si,Si
156820,CALLES,1,debit,4,1568,No,Si
15682001,Calles,1,debit,5,156820,Si,Si
156825,AERODROMOS,1,debit,4,1568,No,Si
15682501,Aerodromos,1,debit,5,156825,Si,Si
156895,OTROS,1,debit,4,1568,No,Si
15689501,Otros,1,debit,5,156895,Si,Si
1572,MINAS Y CANTERAS,1,debit,3,15,No,Si
157205,MINAS,1,debit,4,1572,No,Si
15720501,Minas,1,debit,5,157205,Si,Si
157210,CANTERAS,1,debit,4,1572,No,Si
15721001,Canteras,1,debit,5,157210,Si,Si
1576,POZOS ARTESIANOS,1,debit,3,15,No,Si
1580,YACIMIENTOS,1,debit,3,15,No,Si
1584,SEMOVIENTES,1,debit,3,15,No,Si
1588,PROPIEDADES- PLANTA Y EQUIPO EN TRANSITO,1,debit,3,15,No,Si
158805,MAQUINARIA Y EQUIPO,1,debit,4,1588,No,Si
15880501,Maquinaria Y Equipo,1,debit,5,158805,Si,Si
158810,EQUIPO DE OFICINA,1,debit,4,1588,No,Si
15881001,Equipo De Oficina,1,debit,5,158810,Si,Si
158815,EQUIPO DE COMPUTACION Y COMUNICACION,1,debit,4,1588,No,Si
15881501,Equipo De Computacion Y Comunicacion,1,debit,5,158815,Si,Si
158820,EQUIPO MEDICO-CIENTIFICO,1,debit,4,1588,No,Si
15882001,Equipo Medico-Cientifico,1,debit,5,158820,Si,Si
158825,EQUIPO DE HOTELES Y RESTAURANTES,1,debit,4,1588,No,Si
15882501,Equipo De Hoteles Y Restaurantes,1,debit,5,158825,Si,Si
158830,FLOTA Y EQUIPO DE TRANSPORTE,1,debit,4,1588,No,Si
15883001,Flota Y Equipo De Transporte,1,debit,5,158830,Si,Si
158835,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,1,debit,4,1588,No,Si
15883501,Flota Y Equipo Fluvial Y/O Maritimo,1,debit,5,158835,Si,Si
158840,FLOTA Y EQUIPO AEREO,1,debit,4,1588,No,Si
15884001,Flota Y Equipo Aereo,1,debit,5,158840,Si,Si
158845,FLOTA Y EQUIPO FERREO,1,debit,4,1588,No,Si
15884501,Flota Y Equipo Ferreo,1,debit,5,158845,Si,Si
158850,PLANTAS Y REDES,1,debit,4,1588,No,Si
15885001,Plantas Y Redes,1,debit,5,158850,Si,Si
158855,ARMAMENTO DE VIGILANCIA,1,debit,4,1588,No,Si
15885501,Armamento De Vigilancia,1,debit,5,158855,Si,Si
158860,SEMOVIENTES,1,debit,4,1588,No,Si
15886001,Semovientes,1,debit,5,158860,Si,Si
158865,ENVASES Y EMPAQUES,1,debit,4,1588,No,Si
15886501,Envases Y Empaques,1,debit,5,158865,Si,Si
1592,DEPRECIACION ACUMULADA,1,debit,3,15,No,Si
159205,CONSTRUCCIONES Y EDIFICACIONES,1,debit,4,1592,No,Si
15920501,Construcciones Y Edificaciones,1,debit,5,159205,Si,Si
159210,MAQUINARIA Y EQUIPO,1,debit,4,1592,No,Si
15921001,Maquinaria Y Equipo,1,debit,5,159210,Si,Si
159215,EQUIPO DE OFICINA,1,debit,4,1592,No,Si
15921501,Equipo De Oficina,1,debit,5,159215,Si,Si
159220,EQUIPO DE COMPUTACION Y COMUNICACION,1,debit,4,1592,No,Si
15922001,Equipo De Computacion Y Comunicacion,1,debit,5,159220,Si,Si
159225,EQUIPO MEDICO-CIENTIFICO,1,debit,4,1592,No,Si
15922501,Equipo Medico-Cientifico,1,debit,5,159225,Si,Si
159230,EQUIPO DE HOTELES Y RESTAURANTES,1,debit,4,1592,No,Si
15923001,Equipo De Hoteles Y Restaurantes,1,debit,5,159230,Si,Si
159235,FLOTA Y EQUIPO DE TRANSPORTE,1,debit,4,1592,No,Si
15923501,Flota Y Equipo De Transporte,1,debit,5,159235,Si,Si
159240,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,1,debit,4,1592,No,Si
15924001,Flota Y Equipo Fluvial Y/O Maritimo,1,debit,5,159240,Si,Si
159245,FLOTA Y EQUIPO AEREO,1,debit,4,1592,No,Si
15924501,Flota Y Equipo Aereo,1,debit,5,159245,Si,Si
159250,FLOTA Y EQUIPO FERREO,1,debit,4,1592,No,Si
15925001,Flota Y Equipo Ferreo,1,debit,5,159250,Si,Si
159255,ACUEDUCTOS- PLANTAS Y REDES,1,debit,4,1592,No,Si
15925501,Acueductos- Plantas Y Redes,1,debit,5,159255,Si,Si
159260,ARMAMENTO DE VIGILANCIA,1,debit,4,1592,No,Si
15926001,Armamento De Vigilancia,1,debit,5,159260,Si,Si
159265,ENVASES Y EMPAQUES,1,debit,4,1592,No,Si
15926501,Envases Y Empaques,1,debit,5,159265,Si,Si
1596,DEPRECIACION DIFERIDA,1,debit,3,15,No,Si
159605,EXCESO FISCAL SOBRE LA CONTABLE,1,debit,4,1596,No,Si
15960501,Exceso Fiscal Sobre La Contable,1,debit,5,159605,Si,Si
159610,DEFECTO FISCAL SOBRE LA CONTABLE (CR),1,debit,4,1596,No,Si
15961001,Defecto Fiscal Sobre La Contable (Cr),1,debit,5,159610,Si,Si
1597,AMORTIZACION ACUMULADA,1,debit,3,15,No,Si
159705,PLANTACIONES AGRICOLAS Y FORESTALES,1,debit,4,1597,No,Si
15970501,Plantaciones Agricolas Y Forestales,1,debit,5,159705,Si,Si
159710,VIAS DE COMUNICACION,1,debit,4,1597,No,Si
15971001,Vias De Comunicacion,1,debit,5,159710,Si,Si
159715,SEMOVIENTES,1,debit,4,1597,No,Si
15971501,Semovientes,1,debit,5,159715,Si,Si
1598,AGOTAMIENTO ACUMULADO,1,debit,3,15,No,Si
159805,MINAS Y CANTERAS,1,debit,4,1598,No,Si
15980501,Minas Y Canteras,1,debit,5,159805,Si,Si
159815,POZOS ARTESIANOS,1,debit,4,1598,No,Si
15981501,Pozos Artesianos,1,debit,5,159815,Si,Si
159820,YACIMIENTOS,1,debit,4,1598,No,Si
15982001,Yacimientos,1,debit,5,159820,Si,Si
1599,PROVISIONES,1,debit,3,15,No,Si
159904,TERRENOS,1,debit,4,1599,No,Si
15990401,Terrenos,1,debit,5,159904,Si,Si
159906,MATERIALES PROYECTOS PETROLEROS,1,debit,4,1599,No,Si
15990601,Materiales Proyectos Petroleros,1,debit,5,159906,Si,Si
159908,CONSTRUCCIONES EN CURSO,1,debit,4,1599,No,Si
15990801,Construcciones En Curso,1,debit,5,159908,Si,Si
159912,MAQUINARIA EN MONTAJE,1,debit,4,1599,No,Si
15991201,Maquinaria En Montaje,1,debit,5,159912,Si,Si
159916,CONSTRUCCIONES Y EDIFICACIONES,1,debit,4,1599,No,Si
15991601,Construcciones Y Edificaciones,1,debit,5,159916,Si,Si
159920,MAQUINARIA Y EQUIPO,1,debit,4,1599,No,Si
15992001,Maquinaria Y Equipo,1,debit,5,159920,Si,Si
159924,EQUIPO DE OFICINA,1,debit,4,1599,No,Si
15992401,Equipo De Oficina,1,debit,5,159924,Si,Si
159928,EQUIPO DE COMPUTACION Y COMUNICACION,1,debit,4,1599,No,Si
15992801,Equipo De Computacion Y Comunicacion,1,debit,5,159928,Si,Si
159932,EQUIPO MEDICO-CIENTIFICO,1,debit,4,1599,No,Si
15993201,Equipo Medico-Cientifico,1,debit,5,159932,Si,Si
159936,EQUIPO DE HOTELES Y RESTAURANTES,1,debit,4,1599,No,Si
15993601,Equipo De Hoteles Y Restaurantes,1,debit,5,159936,Si,Si
159940,FLOTA Y EQUIPO DE TRANSPORTE,1,debit,4,1599,No,Si
15994001,Flota Y Equipo De Transporte,1,debit,5,159940,Si,Si
159944,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,1,debit,4,1599,No,Si
15994401,Flota Y Equipo Fluvial Y/O Maritimo,1,debit,5,159944,Si,Si
159948,FLOTA Y EQUIPO AEREO,1,debit,4,1599,No,Si
15994801,Flota Y Equipo Aereo,1,debit,5,159948,Si,Si
159952,FLOTA Y EQUIPO FERREO,1,debit,4,1599,No,Si
15995201,Flota Y Equipo Ferreo,1,debit,5,159952,Si,Si
159956,ACUEDUCTOS- PLANTAS Y REDES,1,debit,4,1599,No,Si
15995601,Acueductos- Plantas Y Redes,1,debit,5,159956,Si,Si
159960,ARMAMENTO DE VIGILANCIA,1,debit,4,1599,No,Si
15996001,Armamento De Vigilancia,1,debit,5,159960,Si,Si
159962,ENVASES Y EMPAQUES,1,debit,4,1599,No,Si
15996201,Envases Y Empaques,1,debit,5,159962,Si,Si
159964,PLANTACIONES AGRICOLAS Y FORESTALES,1,debit,4,1599,No,Si
15996401,Plantaciones Agricolas Y Forestales,1,debit,5,159964,Si,Si
159968,VIAS DE COMUNICACION,1,debit,4,1599,No,Si
15996801,Vias De Comunicacion,1,debit,5,159968,Si,Si
159972,MINAS Y CANTERAS,1,debit,4,1599,No,Si
15997201,Minas Y Canteras,1,debit,5,159972,Si,Si
159980,POZOS ARTESIANOS,1,debit,4,1599,No,Si
15998001,Pozos Artesianos,1,debit,5,159980,Si,Si
159984,YACIMIENTOS,1,debit,4,1599,No,Si
15998401,Yacimientos,1,debit,5,159984,Si,Si
159988,SEMOVIENTES,1,debit,4,1599,No,Si
15998801,Semovientes,1,debit,5,159988,Si,Si
159992,PROPIEDADES- PLANTA Y EQUIPO EN TRANSITO,1,debit,4,1599,No,Si
15999201,Propiedades- Planta Y Equipo En Transito,1,debit,5,159992,Si,Si
16,INTANGIBLES,1,debit,2,1,No,Si
1605,CREDITO MERCANTIL,1,debit,3,16,No,Si
160505,FORMADO O ESTIMADO,1,debit,4,1605,No,Si
16050501,Formado O Estimado,1,debit,5,160505,Si,Si
160510,ADQUIRIDO O COMPRADO,1,debit,4,1605,No,Si
16051001,Adquirido O Comprado,1,debit,5,160510,Si,Si
1610,MARCAS,1,debit,3,16,No,Si
161005,ADQUIRIDAS,1,debit,4,1610,No,Si
16100501,Adquiridas,1,debit,5,161005,Si,Si
161010,FORMADAS,1,debit,4,1610,No,Si
16101001,Formadas,1,debit,5,161010,Si,Si
1615,PATENTES,1,debit,3,16,No,Si
161505,ADQUIRIDAS,1,debit,4,1615,No,Si
16150501,Adquiridas,1,debit,5,161505,Si,Si
161510,FORMADAS,1,debit,4,1615,No,Si
16151001,Formadas,1,debit,5,161510,Si,Si
1620,CONCESIONES Y FRANQUICIAS,1,debit,3,16,No,Si
162005,CONCESIONES,1,debit,4,1620,No,Si
16200501,Concesiones,1,debit,5,162005,Si,Si
162010,FRANQUICIAS,1,debit,4,1620,No,Si
16201001,Franquicias,1,debit,5,162010,Si,Si
1625,DERECHOS,1,debit,3,16,No,Si
162505,DERECHOS DE AUTOR,1,debit,4,1625,No,Si
16250501,Derechos De Autor,1,debit,5,162505,Si,Si
162510,PUESTO DE BOLSA,1,debit,4,1625,No,Si
16251001,Puesto De Bolsa,1,debit,5,162510,Si,Si
162515,EN FIDEICOMISOS INMOBILIARIOS,1,debit,4,1625,No,Si
16251501,En Fideicomisos Inmobiliarios,1,debit,5,162515,Si,Si
162520,EN FIDEICOMISOS DE GARANTIA,1,debit,4,1625,No,Si
16252001,En Fideicomisos De Garantia,1,debit,5,162520,Si,Si
162525,EN FIDEICOMISOS DE ADMINISTRACION,1,debit,4,1625,No,Si
16252501,En Fideicomisos De Administracion,1,debit,5,162525,Si,Si
162530,DE EXHIBICION - PELICULAS,1,debit,4,1625,No,Si
16253001,De Exhibicion - Peliculas,1,debit,5,162530,Si,Si
162535,EN BIENES RECIBIDOS EN ARRENDAMIENTO FINANCIERO (LEASING),1,debit,4,1625,No,Si
16253501,En Bienes Recibidos En Arrendamiento Financiero (Leasing),1,debit,5,162535,Si,Si
162595,OTROS,1,debit,4,1625,No,Si
16259501,Otros,1,debit,5,162595,Si,Si
1630,KNOW HOW,1,debit,3,16,No,Si
1635,LICENCIAS,1,debit,3,16,No,Si
1698,DEPRECIACION Y/O AMORTIZACION ACUMULADA,1,debit,3,16,No,Si
169805,CREDITO MERCANTIL,1,debit,4,1698,No,Si
16980501,Credito Mercantil,1,debit,5,169805,Si,Si
169810,MARCAS,1,debit,4,1698,No,Si
16981001,Marcas,1,debit,5,169810,Si,Si
169815,PATENTES,1,debit,4,1698,No,Si
16981501,Patentes,1,debit,5,169815,Si,Si
169820,CONCESIONES Y FRANQUICIAS,1,debit,4,1698,No,Si
16982001,Concesiones Y Franquicias,1,debit,5,169820,Si,Si
169830,DERECHOS,1,debit,4,1698,No,Si
16983001,Derechos,1,debit,5,169830,Si,Si
169835,KNOW HOW,1,debit,4,1698,No,Si
16983501,Know How,1,debit,5,169835,Si,Si
169840,LICENCIAS,1,debit,4,1698,No,Si
16984001,Licencias,1,debit,5,169840,Si,Si
1699,PROVISIONES,1,debit,3,16,No,Si
17,DIFERIDOS,1,debit,2,1,No,Si
1705,GASTOS PAGADOS POR ANTICIPADO,1,debit,3,17,No,Si
170505,INTERESES,1,debit,4,1705,No,Si
17050501,Intereses,1,debit,5,170505,Si,Si
170510,HONORARIOS,1,debit,4,1705,No,Si
17051001,Honorarios,1,debit,5,170510,Si,Si
170515,COMISIONES,1,debit,4,1705,No,Si
17051501,Comisiones,1,debit,5,170515,Si,Si
170520,SEGUROS Y FIANZAS,1,debit,4,1705,No,Si
17052001,Seguros Y Fianzas,1,debit,5,170520,Si,Si
170525,ARRENDAMIENTOS,1,debit,4,1705,No,Si
17052501,Arrendamientos,1,debit,5,170525,Si,Si
170530,BODEGAJES,1,debit,4,1705,No,Si
17053001,Bodegajes,1,debit,5,170530,Si,Si
170535,MANTENIMIENTO EQUIPOS,1,debit,4,1705,No,Si
17053501,Mantenimiento Equipos,1,debit,5,170535,Si,Si
170540,SERVICIOS,1,debit,4,1705,No,Si
17054001,Servicios,1,debit,5,170540,Si,Si
170545,SUSCRIPCIONES,1,debit,4,1705,No,Si
17054501,Suscripciones,1,debit,5,170545,Si,Si
170595,OTROS,1,debit,4,1705,No,Si
17059501,Otros,1,debit,5,170595,Si,Si
1710,CARGOS DIFERIDOS,1,debit,3,17,No,Si
171004,ORGANIZACION Y PREOPERATIVOS,1,debit,4,1710,No,Si
17100401,Organizacion Y Preoperativos,1,debit,5,171004,Si,Si
171008,REMODELACIONES,1,debit,4,1710,No,Si
17100801,Remodelaciones,1,debit,5,171008,Si,Si
171012,ESTUDIOS- INVESTIGACIONES Y PROYECTOS,1,debit,4,1710,No,Si
17101201,Estudios- Investigaciones Y Proyectos,1,debit,5,171012,Si,Si
171016,PROGRAMAS PARA COMPUTADOR (SOFTWARE),1,debit,4,1710,No,Si
17101601,Programas Para Computador (Software),1,debit,5,171016,Si,Si
171020,UTILES Y PAPELERIA,1,debit,4,1710,No,Si
17102001,Utiles Y Papeleria,1,debit,5,171020,Si,Si
171024,MEJORAS A PROPIEDADES AJENAS,1,debit,4,1710,No,Si
17102401,Mejoras A Propiedades Ajenas,1,debit,5,171024,Si,Si
171028,CONTRIBUCIONES Y AFILIACIONES,1,debit,4,1710,No,Si
17102801,Contribuciones Y Afiliaciones,1,debit,5,171028,Si,Si
171032,ENTRENAMIENTO DE PERSONAL,1,debit,4,1710,No,Si
17103201,Entrenamiento De Personal,1,debit,5,171032,Si,Si
171036,FERIAS Y EXPOSICIONES,1,debit,4,1710,No,Si
17103601,Ferias Y Exposiciones,1,debit,5,171036,Si,Si
171040,LICENCIAS,1,debit,4,1710,No,Si
17104001,Licencias,1,debit,5,171040,Si,Si
171044,PUBLICIDAD- PROPAGANDA Y PROMOCION,1,debit,4,1710,No,Si
17104401,Publicidad- Propaganda Y Promocion,1,debit,5,171044,Si,Si
171048,ELEMENTOS DE ASEO Y CAFETERIA,1,debit,4,1710,No,Si
17104801,Elementos De Aseo Y Cafeteria,1,debit,5,171048,Si,Si
171052,MOLDES Y TROQUELES,1,debit,4,1710,No,Si
17105201,Moldes Y Troqueles,1,debit,5,171052,Si,Si
171056,INSTRUMENTAL QUIRURGICO,1,debit,4,1710,No,Si
17105601,Instrumental Quirurgico,1,debit,5,171056,Si,Si
171060,DOTACION Y SUMINISTRO A TRABAJADORES,1,debit,4,1710,No,Si
17106001,Dotacion Y Suministro A Trabajadores,1,debit,5,171060,Si,Si
171064,ELEMENTOS DE ROPERIA Y LENCERIA,1,debit,4,1710,No,Si
17106401,Elementos De Roperia Y Lenceria,1,debit,5,171064,Si,Si
171068,LOZA Y CRISTALERIA,1,debit,4,1710,No,Si
17106801,Loza Y Cristaleria,1,debit,5,171068,Si,Si
171069,PLATERIA,1,debit,4,1710,No,Si
17106901,Plateria,1,debit,5,171069,Si,Si
171070,CUBIERTERIA,1,debit,4,1710,No,Si
17107001,Cubierteria,1,debit,5,171070,Si,Si
171076,IMPUESTO DE RENTA DIFERIDO ?DEBITOS? POR DIFERENCIAS TEMPORALES,1,debit,4,1710,No,Si
17107601,Impuesto De Renta Diferido ?Debitos? Por Diferencias Temporales,1,debit,5,171076,Si,Si
171080,CONCURSOS Y LICITACIONES,1,debit,4,1710,No,Si
17108001,Concursos Y Licitaciones,1,debit,5,171080,Si,Si
171095,OTROS,1,debit,4,1710,No,Si
17109501,Otros,1,debit,5,171095,Si,Si
1715,COSTOS DE EXPLORACION POR AMORTIZAR,1,debit,3,17,No,Si
171505,POZOS SECOS,1,debit,4,1715,No,Si
17150501,Pozos Secos,1,debit,5,171505,Si,Si
171510,POZOS NO COMERCIALES,1,debit,4,1715,No,Si
17151001,Pozos No Comerciales,1,debit,5,171510,Si,Si
171515,OTROS COSTOS DE EXPLORACION,1,debit,4,1715,No,Si
17151501,Otros Costos De Exploracion,1,debit,5,171515,Si,Si
1720,COSTOS DE EXPLOTACION Y DESARROLLO,1,debit,3,17,No,Si
172005,PERFORACION Y EXPLOTACION,1,debit,4,1720,No,Si
17200501,Perforacion Y Explotacion,1,debit,5,172005,Si,Si
172010,PERFORACIONES CAMPOS EN DESARROLLO,1,debit,4,1720,No,Si
17201001,Perforaciones Campos En Desarrollo,1,debit,5,172010,Si,Si
172015,FACILIDADES DE PRODUCCION,1,debit,4,1720,No,Si
17201501,Facilidades De Produccion,1,debit,5,172015,Si,Si
172020,SERVICIO A POZOS,1,debit,4,1720,No,Si
17202001,Servicio A Pozos,1,debit,5,172020,Si,Si
1730,CARGOS POR CORRECCION MONETARIA DIFERIDA,1,debit,3,17,No,Si
1798,AMORTIZACION ACUMULADA,1,debit,3,17,No,Si
179805,COSTOS DE EXPLORACION POR AMORTIZAR,1,debit,4,1798,No,Si
17980501,Costos De Exploracion Por Amortizar,1,debit,5,179805,Si,Si
179810,COSTOS DE EXPLOTACION Y DESARROLLO,1,debit,4,1798,No,Si
17981001,Costos De Explotacion Y Desarrollo,1,debit,5,179810,Si,Si
18,OTROS ACTIVOS,1,debit,2,1,No,Si
1805,BIENES DE ARTE Y CULTURA,1,debit,3,18,No,Si
180505,OBRAS DE ARTE,1,debit,4,1805,No,Si
18050501,Obras De Arte,1,debit,5,180505,Si,Si
180510,BIBLIOTECAS,1,debit,4,1805,No,Si
18051001,Bibliotecas,1,debit,5,180510,Si,Si
180595,OTROS,1,debit,4,1805,No,Si
18059501,Otros,1,debit,5,180595,Si,Si
1895,DIVERSOS,1,debit,3,18,No,Si
189505,MAQUINAS PORTEADORAS,1,debit,4,1895,No,Si
18950501,Maquinas Porteadoras,1,debit,5,189505,Si,Si
189510,BIENES ENTREGADOS EN COMODATO,1,debit,4,1895,No,Si
18951001,Bienes Entregados En Comodato,1,debit,5,189510,Si,Si
189515,AMORTIZACION ACUMULADA DE BIENES ENTREGADOS EN COMODATO (CR),1,debit,4,1895,No,Si
18951501,Amortizacion Acumulada De Bienes Entregados En Comodato (Cr),1,debit,5,189515,Si,Si
189520,BIENES RECIBIDOS EN PAGO,1,debit,4,1895,No,Si
18952001,Bienes Recibidos En Pago,1,debit,5,189520,Si,Si
189525,DERECHOS SUCESORALES,1,debit,4,1895,No,Si
18952501,Derechos Sucesorales,1,debit,5,189525,Si,Si
189530,ESTAMPILLAS,1,debit,4,1895,No,Si
18953001,Estampillas,1,debit,5,189530,Si,Si
189595,OTROS,1,debit,4,1895,No,Si
18959501,Otros,1,debit,5,189595,Si,Si
19,VALORIZACIONES,1,debit,2,1,No,Si
1905,DE INVERSIONES,1,debit,3,19,No,Si
1910,DE PROPIEDADES- PLANTA Y EQUIPO,1,debit,3,19,No,Si
1995,DE OTROS ACTIVOS,1,debit,3,19,No,Si
2,PASIVO,2,credit,1,,No,Si
21,OBLIGACIONES FINANCIERAS,2,credit,2,2,No,Si
2105,BANCOS NACIONALES,2,credit,3,21,No,Si
210505,SOBREGIROS,2,credit,4,2105,No,Si
21050501,Sobregiros,2,credit,5,210505,Si,Si
210510,PAGARES,2,credit,4,2105,No,Si
21051001,Pagares,2,credit,5,210510,Si,Si
210515,CARTAS DE CREDITO,2,credit,4,2105,No,Si
21051501,Cartas De Credito,2,credit,5,210515,Si,Si
210520,ACEPTACIONES BANCARIAS,2,credit,4,2105,No,Si
21052001,Aceptaciones Bancarias,2,credit,5,210520,Si,Si
2110,BANCOS DEL EXTERIOR,2,credit,3,21,No,Si
211005,SOBREGIROS,2,credit,4,2110,No,Si
21100501,Sobregiros,2,credit,5,211005,Si,Si
211010,PAGARES,2,credit,4,2110,No,Si
21101001,Pagares,2,credit,5,211010,Si,Si
211015,CARTAS DE CREDITO,2,credit,4,2110,No,Si
21101501,Cartas De Credito,2,credit,5,211015,Si,Si
211020,ACEPTACIONES BANCARIAS,2,credit,4,2110,No,Si
21102001,Aceptaciones Bancarias,2,credit,5,211020,Si,Si
2115,CORPORACIONES FINANCIERAS,2,credit,3,21,No,Si
211505,PAGARES,2,credit,4,2115,No,Si
21150501,Pagares,2,credit,5,211505,Si,Si
211510,ACEPTACIONES FINANCIERAS,2,credit,4,2115,No,Si
21151001,Aceptaciones Financieras,2,credit,5,211510,Si,Si
211515,CARTAS DE CREDITO,2,credit,4,2115,No,Si
21151501,Cartas De Credito,2,credit,5,211515,Si,Si
211520,CONTRATOS DE ARRENDAMIENTO FINANCIERO (LEASING),2,credit,4,2115,No,Si
21152001,Contratos De Arrendamiento Financiero (Leasing),2,credit,5,211520,Si,Si
2120,COMPAÑIAS DE FINANCIAMIENTO COMERCIAL,2,credit,3,21,No,Si
212005,PAGARES,2,credit,4,2120,No,Si
21200501,Pagares,2,credit,5,212005,Si,Si
212010,ACEPTACIONES FINANCIERAS,2,credit,4,2120,No,Si
21201001,Aceptaciones Financieras,2,credit,5,212010,Si,Si
212020,CONTRATOS DE ARRENDAMIENTO FINANCIERO (LEASING),2,credit,4,2120,No,Si
21202001,Contratos De Arrendamiento Financiero (Leasing),2,credit,5,212020,Si,Si
2125,CORPORACIONES DE AHORRO Y VIVIENDA,2,credit,3,21,No,Si
212505,SOBREGIROS,2,credit,4,2125,No,Si
21250501,Sobregiros,2,credit,5,212505,Si,Si
212510,PAGARES,2,credit,4,2125,No,Si
21251001,Pagares,2,credit,5,212510,Si,Si
212515,HIPOTECARIAS,2,credit,4,2125,No,Si
21251501,Hipotecarias,2,credit,5,212515,Si,Si
2130,ENTIDADES FINANCIERAS DEL EXTERIOR,2,credit,3,21,No,Si
2135,COMPROMISOS DE RECOMPRA DE INVERSIONES NEGOCIADAS,2,credit,3,21,No,Si
213505,ACCIONES,2,credit,4,2135,No,Si
21350501,Acciones,2,credit,5,213505,Si,Si
213510,CUOTAS O PARTES DE INTERES SOCIAL,2,credit,4,2135,No,Si
