codigo,nombre,tipo,naturaleza,nivel,codigo_padre,requiere_tercero,activa
33101001,Para Reposicion De Activos,PAT,credit,5,331010,Si,Si
331015,PARA FUTUROS ENSANCHES,PAT,credit,4,3310,No,Si
33101501,Para Futuros Ensanches,PAT,credit,5,331015,Si,Si
331095,OTRAS,PAT,credit,4,3310,No,Si
33109501,Otras,PAT,credit,5,331095,Si,Si
3315,RESERVAS OCASIONALES,PAT,credit,3,33,No,Si
331505,PARA BENEFICENCIA Y CIVISMO,PAT,credit,4,3315,No,Si
33150501,Para Beneficencia Y Civismo,PAT,credit,5,331505,Si,Si
331510,PARA FUTURAS CAPITALIZACIONES,PAT,credit,4,3315,No,Si
33151001,Para Futuras Capitalizaciones,PAT,credit,5,331510,Si,Si
331515,PARA FUTUROS ENSANCHES,PAT,credit,4,3315,No,Si
33151501,Para Futuros Ensanches,PAT,credit,5,331515,Si,Si
331520,PARA ADQUISICION O REPOSICION DE PROPIEDADES- PLANTA Y EQUIPO,PAT,credit,4,3315,No,Si
33152001,Para Adquisicion O Reposicion De Propiedades- Planta Y Equipo,PAT,credit,5,331520,Si,Si
331525,PARA INVESTIGACIONES Y DESARROLLO,PAT,credit,4,3315,No,Si
33152501,Para Investigaciones Y Desarrollo,PAT,credit,5,331525,Si,Si
331530,PARA FOMENTO ECONOMICO,PAT,credit,4,3315,No,Si
33153001,Para Fomento Economico,PAT,credit,5,331530,Si,Si
331535,PARA CAPITAL DE TRABAJO,PAT,credit,4,3315,No,Si
33153501,Para Capital De Trabajo,PAT,credit,5,331535,Si,Si
331540,PARA ESTABILIZACION DE RENDIMIENTOS,PAT,credit,4,3315,No,Si
33154001,Para Estabilizacion De Rendimientos,PAT,credit,5,331540,Si,Si
331545,A DISPOSICION DEL MAXIMO ORGANO SOCIAL,PAT,credit,4,3315,No,Si
33154501,A Disposicion Del Maximo Organo Social,PAT,credit,5,331545,Si,Si
331595,OTRAS,PAT,credit,4,3315,No,Si
33159501,Otras,PAT,credit,5,331595,Si,Si
34,REVALORIZACION DEL PATRIMONIO,PAT,credit,2,3,No,Si
3405,AJUSTES POR INFLACION,PAT,credit,3,34,No,Si
3410,SANEAMIENTO FISCAL,PAT,credit,3,34,No,Si
3415,AJUSTES POR INFLACION DECRETO 3019 DE 1989,PAT,credit,3,34,No,Si
35,DIVIDENDOS O PARTICIPACIONES DECRETADOS EN ACCIONES- CUOTAS O PARTES DE INTERES SOCIAL,PAT,credit,2,3,No,Si
3505,DIVIDENDOS DECRETADOS EN ACCIONES,PAT,credit,3,35,No,Si
3510,PARTICIPACIONES DECRETADAS EN CUOTAS O PARTES DE INTERES SOCIAL,PAT,credit,3,35,No,Si
36,RESULTADOS DEL EJERCICIO,PAT,credit,2,3,No,Si
36050501,Utilidad Del Ejercicio,PAT,credit,3,36,Si,Si
360505,UTILIDAD DEL EJERCICIO,PAT,credit,3,36,No,Si
3605,UTILIDAD DEL EJERCICIO,PAT,credit,3,36,No,Si
36100501,Perdida Del Ejercicio,PAT,credit,3,36,Si,Si
361005,PERDIDA DEL EJERCICIO,PAT,credit,3,36,No,Si
3610,PERDIDA DEL EJERCICIO,PAT,credit,3,36,No,Si
37,RESULTADOS DE EJERCICIOS ANTERIORES,PAT,credit,2,3,No,Si
37050501,Utilidades Acumuladas,PAT,credit,3,37,Si,Si
370505,UTILIDADES ACUMULADAS,PAT,credit,3,37,No,Si
3705,UTILIDADES ACUMULADAS,PAT,credit,3,37,No,Si
37100501,Perdidas Acumuladas,PAT,credit,3,37,Si,Si
371005,PERDIDAS ACUMULADAS,PAT,credit,3,37,No,Si
3710,PERDIDAS ACUMULADAS,PAT,credit,3,37,No,Si
38,SUPERAVIT POR VALORIZACIONES,PAT,credit,2,3,No,Si
3805,DE INVERSIONES,PAT,credit,3,38,No,Si
3810,DE PROPIEDADES- PLANTA Y EQUIPO,PAT,credit,3,38,No,Si
3895,DE OTROS ACTIVOS,PAT,credit,3,38,No,Si
4,INGRESOS,ING,credit,1,,No,Si
41,OPERACIONALES,ING,credit,2,4,No,Si
4105,AGRICULTURA- GANADERIA- CAZA Y SILVICULTURA,ING,credit,3,41,No,Si
410595,ACTIVIDADES CONEXAS,ING,credit,4,4105,No,Si
41059501,Actividades Conexas,ING,credit,5,410595,Si,Si
4110,PESCA,ING,credit,3,41,No,Si
411095,ACTIVIDADES CONEXAS,ING,credit,4,4110,No,Si
41109501,Actividades Conexas,ING,credit,5,411095,Si,Si
4115,EXPLOTACION DE MINAS Y CANTERAS,ING,credit,3,41,No,Si
411595,ACTIVIDADES CONEXAS,ING,credit,4,4115,No,Si
41159501,Actividades Conexas,ING,credit,5,411595,Si,Si
4120,INDUSTRIAS MANUFACTURERAS,ING,credit,3,41,No,Si
412095,PRODUCTOS DE OTRAS INDUSTRIAS MANUFACTURERAS,ING,credit,4,4120,No,Si
41209501,Productos De Otras Industrias Manufactureras,ING,credit,5,412095,Si,Si
4125,SUMINISTRO DE ELECTRICIDAD- GAS Y AGUA,ING,credit,3,41,No,Si
412595,ACTIVIDADES CONEXAS,ING,credit,4,4125,No,Si
41259501,Actividades Conexas,ING,credit,5,412595,Si,Si
4130,CONSTRUCCION,ING,credit,3,41,No,Si
413095,ACTIVIDADES CONEXAS,ING,credit,4,4130,No,Si
41309501,Actividades Conexas,ING,credit,5,413095,Si,Si
4135,COMERCIO AL POR MAYOR Y AL POR MENOR,ING,credit,3,41,No,Si
413502,VENTA DE VEHICULOS AUTOMOTORES,ING,credit,4,4135,No,Si
41350201,Venta De Vehiculos Automotores,ING,credit,5,413502,Si,Si
413504,MANTENIMIENTO- REPARACION Y LAVADO DE VEHICULOS AUTOMOTORES,ING,credit,4,4135,No,Si
41350401,Mantenimiento- Reparacion Y Lavado De Vehiculos Automotores,ING,credit,5,413504,Si,Si
413506,VENTA DE PARTES- PIEZAS Y ACCESORIOS DE VEHICULOS AUTOMOTORES,ING,credit,4,4135,No,Si
41350601,Venta De Partes- Piezas Y Accesorios De Vehiculos Automotores,ING,credit,5,413506,Si,Si
413508,VENTA DE COMBUSTIBLES SOLIDOS- LIQUIDOS- GASEOSOS,ING,credit,4,4135,No,Si
41350801,Venta De Combustibles Solidos- Liquidos- Gaseosos,ING,credit,5,413508,Si,Si
413510,VENTA DE LUBRICANTES- ADITIVOS- LLANTAS Y LUJOS PARA AUTOMOTORES,ING,credit,4,4135,No,Si
41351001,Venta De Lubricantes- Aditivos- Llantas Y Lujos Para Automotores,ING,credit,5,413510,Si,Si
413512,VENTA A CAMBIO DE RETRIBUCION O POR CONTRATA,ING,credit,4,4135,No,Si
41351201,Venta A Cambio De Retribucion O Por Contrata,ING,credit,5,413512,Si,Si
413514,VENTA DE INSUMOS- MATERIAS PRIMAS AGROPECUARIAS Y FLORES,ING,credit,4,4135,No,Si
41351401,Venta De Insumos- Materias Primas Agropecuarias Y Flores,ING,credit,5,413514,Si,Si
413516,VENTA DE OTROS INSUMOS Y MATERIAS PRIMAS NO AGROPECUARIAS,ING,credit,4,4135,No,Si
41351601,Venta De Otros Insumos Y Materias Primas No Agropecuarias,ING,credit,5,413516,Si,Si
413518,VENTA DE ANIMALES VIVOS Y CUEROS,ING,credit,4,4135,No,Si
41351801,Venta De Animales Vivos Y Cueros,ING,credit,5,413518,Si,Si
413520,VENTA DE PRODUCTOS EN ALMACENES NO ESPECIALIZADOS,ING,credit,4,4135,No,Si
41352001,Venta De Productos En Almacenes No Especializados,ING,credit,5,413520,Si,Si
413522,VENTA DE PRODUCTOS AGROPECUARIOS,ING,credit,4,4135,No,Si
41352201,Venta De Productos Agropecuarios,ING,credit,5,413522,Si,Si
413524,VENTA DE PRODUCTOS TEXTILES- DE VESTIR- DE CUERO Y CALZADO,ING,credit,4,4135,No,Si
41352401,Venta De Productos Textiles- De Vestir- De Cuero Y Calzado,ING,credit,5,413524,Si,Si
413526,VENTA DE PAPEL Y CARTON,ING,credit,4,4135,No,Si
41352601,Venta De Papel Y Carton,ING,credit,5,413526,Si,Si
413528,VENTA DE LIBROS- REVISTAS- ELEMENTOS DE PAPELERIA- UTILES Y TEXTOS ESCOLARES,ING,credit,4,4135,No,Si
41352801,Venta De Libros- Revistas- Elementos De Papeleria- Utiles Y Textos Escolares,ING,credit,5,413528,Si,Si
413530,VENTA DE JUEGOS- JUGUETES Y ARTICULOS DEPORTIVOS,ING,credit,4,4135,No,Si
41353001,Venta De Juegos- Juguetes Y Articulos Deportivos,ING,credit,5,413530,Si,Si
413532,VENTA DE INSTRUMENTOS QUIRURGICOS Y ORTOPEDICOS,ING,credit,4,4135,No,Si
41353201,Venta De Instrumentos Quirurgicos Y Ortopedicos,ING,credit,5,413532,Si,Si
413534,VENTA DE ARTICULOS EN RELOJERIAS Y JOYERIAS,ING,credit,4,4135,No,Si
41353401,Venta De Articulos En Relojerias Y Joyerias,ING,credit,5,413534,Si,Si
413536,VENTA DE ELECTRODOMESTICOS Y MUEBLES,ING,credit,4,4135,No,Si
41353601,Venta De Electrodomesticos Y Muebles,ING,credit,5,413536,Si,Si
413538,VENTA DE PRODUCTOS DE ASEO- FARMACEUTICOS- MEDICINALES- Y ARTICULOS DE TOCADOR,ING,credit,4,4135,No,Si
41353801,Venta De Productos De Aseo- Farmaceuticos- Medicinales- Y Articulos De Tocador,ING,credit,5,413538,Si,Si
413540,VENTA DE CUBIERTOS- VAJILLAS- CRISTALERIA- PORCELANAS- CERAMICAS Y OTROS ARTICULOS DE USO DOMESTICO,ING,credit,4,4135,No,Si
41354001,Venta De Cubiertos- Vajillas- Cristaleria- Porcelanas- Ceramicas Y Otros Articulos De Uso Domestico,ING,credit,5,413540,Si,Si
413542,VENTA DE MATERIALES DE CONSTRUCCION- FONTANERIA Y CALEFACCION,ING,credit,4,4135,No,Si
41354201,Venta De Materiales De Construccion- Fontaneria Y Calefaccion,ING,credit,5,413542,Si,Si
413544,VENTA DE PINTURAS Y LACAS,ING,credit,4,4135,No,Si
41354401,Venta De Pinturas Y Lacas,ING,credit,5,413544,Si,Si
413546,VENTA DE PRODUCTOS DE VIDRIOS Y MARQUETERIA,ING,credit,4,4135,No,Si
41354601,Venta De Productos De Vidrios Y Marqueteria,ING,credit,5,413546,Si,Si
413548,VENTA DE HERRAMIENTAS Y ARTICULOS DE FERRETERIA,ING,credit,4,4135,No,Si
41354801,Venta De Herramientas Y Articulos De Ferreteria,ING,credit,5,413548,Si,Si
413550,VENTA DE QUIMICOS,ING,credit,4,4135,No,Si
41355001,Venta De Quimicos,ING,credit,5,413550,Si,Si
413552,VENTA DE PRODUCTOS INTERMEDIOS- DESPERDICIOS Y DESECHOS,ING,credit,4,4135,No,Si
41355201,Venta De Productos Intermedios- Desperdicios Y Desechos,ING,credit,5,413552,Si,Si
413554,VENTA DE MAQUINARIA- EQUIPO DE OFICINA Y PROGRAMAS DE COMPUTADOR,ING,credit,4,4135,No,Si
41355401,Venta De Maquinaria- Equipo De Oficina Y Programas De Computador,ING,credit,5,413554,Si,Si
413556,VENTA DE ARTICULOS EN CACHARRERIAS Y MISCELANEAS,ING,credit,4,4135,No,Si
41355601,Venta De Articulos En Cacharrerias Y Miscelaneas,ING,credit,5,413556,Si,Si
413558,VENTA DE INSTRUMENTOS MUSICALES,ING,credit,4,4135,No,Si
41355801,Venta De Instrumentos Musicales,ING,credit,5,413558,Si,Si
413560,VENTA DE ARTICULOS EN CASAS DE EMPEÑO Y PRENDERIAS,ING,credit,4,4135,No,Si
41356001,Venta De Articulos En Casas De Empeño Y Prenderias,ING,credit,5,413560,Si,Si
413562,VENTA DE EQUIPO FOTOGRAFICO,ING,credit,4,4135,No,Si
41356201,Venta De Equipo Fotografico,ING,credit,5,413562,Si,Si
413564,VENTA DE EQUIPO OPTICO Y DE PRECISION,ING,credit,4,4135,No,Si
41356401,Venta De Equipo Optico Y De Precision,ING,credit,5,413564,Si,Si
413566,VENTA DE EMPAQUES,ING,credit,4,4135,No,Si
41356601,Venta De Empaques,ING,credit,5,413566,Si,Si
413568,VENTA DE EQUIPO PROFESIONAL Y CIENTIFICO,ING,credit,4,4135,No,Si
41356801,Venta De Equipo Profesional Y Cientifico,ING,credit,5,413568,Si,Si
413570,VENTA DE LOTERIAS- RIFAS- CHANCE- APUESTAS Y SIMILARES,ING,credit,4,4135,No,Si
41357001,Venta De Loterias- Rifas- Chance- Apuestas Y Similares,ING,credit,5,413570,Si,Si
413572,REPARACION DE EFECTOS PERSONALES Y ELECTRODOMESTICOS,ING,credit,4,4135,No,Si
41357201,Reparacion De Efectos Personales Y Electrodomesticos,ING,credit,5,413572,Si,Si
413595,VENTA DE OTROS PRODUCTOS,ING,credit,4,4135,No,Si
41359501,Venta De Otros Productos,ING,credit,5,413595,Si,Si
4140,HOTELES Y RESTAURANTES,ING,credit,3,41,No,Si
414095,ACTIVIDADES CONEXAS,ING,credit,4,4140,No,Si
41409501,Actividades Conexas,ING,credit,5,414095,Si,Si
4145,TRANSPORTE- ALMACENAMIENTO Y COMUNICACIONES,ING,credit,3,41,No,Si
414595,ACTIVIDADES CONEXAS,ING,credit,4,4145,No,Si
41459501,Actividades Conexas,ING,credit,5,414595,Si,Si
4150,ACTIVIDAD FINANCIERA,ING,credit,3,41,No,Si
415095,ACTIVIDADES CONEXAS,ING,credit,4,4150,No,Si
41509501,Actividades Conexas,ING,credit,5,415095,Si,Si
4155,ACTIVIDADES INMOBILIARIAS- EMPRESARIALES Y DE ALQUILER,ING,credit,3,41,No,Si
415505,ARRENDAMIENTOS DE BIENES INMUEBLES,ING,credit,4,4155,No,Si
41550501,Arrendamientos De Bienes Inmuebles,ING,credit,5,415505,Si,Si
415510,INMOBILIARIAS POR RETRIBUCION O CONTRATA,ING,credit,4,4155,No,Si
41551001,Inmobiliarias Por Retribucion O Contrata,ING,credit,5,415510,Si,Si
415515,ALQUILER EQUIPO DE TRANSPORTE,ING,credit,4,4155,No,Si
41551501,Alquiler Equipo De Transporte,ING,credit,5,415515,Si,Si
415520,ALQUILER MAQUINARIA Y EQUIPO,ING,credit,4,4155,No,Si
41552001,Alquiler Maquinaria Y Equipo,ING,credit,5,415520,Si,Si
415525,ALQUILER DE EFECTOS PERSONALES Y ENSERES DOMESTICOS,ING,credit,4,4155,No,Si
41552501,Alquiler De Efectos Personales Y Enseres Domesticos,ING,credit,5,415525,Si,Si
415530,CONSULTORIA EN EQUIPO Y PROGRAMAS DE INFORMATICA,ING,credit,4,4155,No,Si
41553001,Consultoria En Equipo Y Programas De Informatica,ING,credit,5,415530,Si,Si
415535,PROCESAMIENTO DE DATOS,ING,credit,4,4155,No,Si
41553501,Procesamiento De Datos,ING,credit,5,415535,Si,Si
415540,MANTENIMIENTO Y REPARACION DE MAQUINARIA DE OFICINA,ING,credit,4,4155,No,Si
41554001,Mantenimiento Y Reparacion De Maquinaria De Oficina,ING,credit,5,415540,Si,Si
415545,INVESTIGACIONES CIENTIFICAS Y DE DESARROLLO,ING,credit,4,4155,No,Si
41554501,Investigaciones Cientificas Y De Desarrollo,ING,credit,5,415545,Si,Si
415550,ACTIVIDADES EMPRESARIALES DE CONSULTORIA,ING,credit,4,4155,No,Si
41555001,Actividades Empresariales De Consultoria,ING,credit,5,415550,Si,Si
415555,PUBLICIDAD,ING,credit,4,4155,No,Si
41555501,Publicidad,ING,credit,5,415555,Si,Si
415560,DOTACION DE PERSONAL,ING,credit,4,4155,No,Si
41556001,Dotacion De Personal,ING,credit,5,415560,Si,Si
415565,INVESTIGACION Y SEGURIDAD,ING,credit,4,4155,No,Si
41556501,Investigacion Y Seguridad,ING,credit,5,415565,Si,Si
415570,LIMPIEZA DE INMUEBLES,ING,credit,4,4155,No,Si
41557001,Limpieza De Inmuebles,ING,credit,5,415570,Si,Si
415575,FOTOGRAFIA,ING,credit,4,4155,No,Si
41557501,Fotografia,ING,credit,5,415575,Si,Si
415580,ENVASE Y EMPAQUE,ING,credit,4,4155,No,Si
41558001,Envase Y Empaque,ING,credit,5,415580,Si,Si
415585,FOTOCOPIADO,ING,credit,4,4155,No,Si
41558501,Fotocopiado,ING,credit,5,415585,Si,Si
415590,MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO,ING,credit,4,4155,No,Si
41559001,Mantenimiento Y Reparacion De Maquinaria Y Equipo,ING,credit,5,415590,Si,Si
415595,ACTIVIDADES CONEXAS,ING,credit,4,4155,No,Si
41559501,Actividades Conexas,ING,credit,5,415595,Si,Si
4160,ENSEÑANZA,ING,credit,3,41,No,Si
416005,ACTIVIDADES RELACIONADAS CON LA EDUCACION,ING,credit,4,4160,No,Si
41600501,Actividades Relacionadas Con La Educacion,ING,credit,5,416005,Si,Si
416095,ACTIVIDADES CONEXAS,ING,credit,4,4160,No,Si
41609501,Actividades Conexas,ING,credit,5,416095,Si,Si
4165,SERVICIOS SOCIALES Y DE SALUD,ING,credit,3,41,No,Si
416595,ACTIVIDADES CONEXAS,ING,credit,4,4165,No,Si
41659501,Actividades Conexas,ING,credit,5,416595,Si,Si
4170,OTRAS ACTIVIDADES DE SERVICIOS COMUNITARIOS- SOCIALES Y PERSONALES,ING,credit,3,41,No,Si
417005,ELIMINACION DE DESPERDICIOS Y AGUAS RESIDUALES,ING,credit,4,4170,No,Si
41700501,Eliminacion De Desperdicios Y Aguas Residuales,ING,credit,5,417005,Si,Si
417010,ACTIVIDADES DE ASOCIACION,ING,credit,4,4170,No,Si
41701001,Actividades De Asociacion,ING,credit,5,417010,Si,Si
417015,PRODUCCION Y DISTRIBUCION DE FILMES Y VIDEOCINTAS,ING,credit,4,4170,No,Si
41701501,Produccion Y Distribucion De Filmes Y Videocintas,ING,credit,5,417015,Si,Si
417020,EXHIBICION DE FILMES Y VIDEOCINTAS,ING,credit,4,4170,No,Si
41702001,Exhibicion De Filmes Y Videocintas,ING,credit,5,417020,Si,Si
417025,ACTIVIDAD DE RADIO Y TELEVISION,ING,credit,4,4170,No,Si
41702501,Actividad De Radio Y Television,ING,credit,5,417025,Si,Si
417030,ACTIVIDAD TEATRAL- MUSICAL Y ARTISTICA,ING,credit,4,4170,No,Si
41703001,Actividad Teatral- Musical Y Artistica,ING,credit,5,417030,Si,Si
417035,GRABACION Y PRODUCCION DE DISCOS,ING,credit,4,4170,No,Si
41703501,Grabacion Y Produccion De Discos,ING,credit,5,417035,Si,Si
417040,ENTRETENIMIENTO Y ESPARCIMIENTO,ING,credit,4,4170,No,Si
41704001,Entretenimiento Y Esparcimiento,ING,credit,5,417040,Si,Si
417045,AGENCIAS DE NOTICIAS,ING,credit,4,4170,No,Si
41704501,Agencias De Noticias,ING,credit,5,417045,Si,Si
417050,LAVANDERIAS Y SIMILARES,ING,credit,4,4170,No,Si
41705001,Lavanderias Y Similares,ING,credit,5,417050,Si,Si
417055,PELUQUERIAS Y SIMILARES,ING,credit,4,4170,No,Si
41705501,Peluquerias Y Similares,ING,credit,5,417055,Si,Si
417060,SERVICIOS FUNERARIOS,ING,credit,4,4170,No,Si
41706001,Servicios Funerarios,ING,credit,5,417060,Si,Si
417065,ZONAS FRANCAS,ING,credit,4,4170,No,Si
41706501,Zonas Francas,ING,credit,5,417065,Si,Si
417095,ACTIVIDADES CONEXAS,ING,credit,4,4170,No,Si
41709501,Actividades Conexas,ING,credit,5,417095,Si,Si
4175,DEVOLUCIONES EN VENTAS (DB),ING,credit,3,41,No,Si
42,NO OPERACIONALES,ING,credit,2,4,No,Si
4205,OTRAS VENTAS,ING,credit,3,42,No,Si
4210,FINANCIEROS,ING,credit,3,42,No,Si
421005,INTERESES,ING,credit,4,4210,No,Si
42100501,Intereses,ING,credit,5,421005,Si,Si
421010,REAJUSTE MONETARIO-UPAC (HOY UVR),ING,credit,4,4210,No,Si
42101001,Reajuste Monetario-Upac (Hoy Uvr),ING,credit,5,421010,Si,Si
421015,DESCUENTOS AMORTIZADOS,ING,credit,4,4210,No,Si
42101501,Descuentos Amortizados,ING,credit,5,421015,Si,Si
421020,DIFERENCIA EN CAMBIO,ING,credit,4,4210,No,Si
42102001,Diferencia En Cambio,ING,credit,5,421020,Si,Si
421025,FINANCIACION VEHICULOS,ING,credit,4,4210,No,Si
42102501,Financiacion Vehiculos,ING,credit,5,421025,Si,Si
421030,FINANCIACION SISTEMAS DE VIAJES,ING,credit,4,4210,No,Si
42103001,Financiacion Sistemas De Viajes,ING,credit,5,421030,Si,Si
421035,ACEPTACIONES BANCARIAS,ING,credit,4,4210,No,Si
42103501,Aceptaciones Bancarias,ING,credit,5,421035,Si,Si
421040,DESCUENTOS COMERCIALES CONDICIONADOS,ING,credit,4,4210,No,Si
42104001,Descuentos Comerciales Condicionados,ING,credit,5,421040,Si,Si
421045,DESCUENTOS BANCARIOS,ING,credit,4,4210,No,Si
42104501,Descuentos Bancarios,ING,credit,5,421045,Si,Si
421050,COMISIONES CHEQUES DE OTRAS PLAZAS,ING,credit,4,4210,No,Si
42105001,Comisiones Cheques De Otras Plazas,ING,credit,5,421050,Si,Si
421055,MULTAS Y RECARGOS,ING,credit,4,4210,No,Si
42105501,Multas Y Recargos,ING,credit,5,421055,Si,Si
421060,SANCIONES CHEQUES DEVUELTOS,ING,credit,4,4210,No,Si
42106001,Sanciones Cheques Devueltos,ING,credit,5,421060,Si,Si
421095,OTROS,ING,credit,4,4210,No,Si
42109501,Otros,ING,credit,5,421095,Si,Si
4215,DIVIDENDOS Y PARTICIPACIONES,ING,credit,3,42,No,Si
4220,ARRENDAMIENTOS,ING,credit,3,42,No,Si
422005,TERRENOS,ING,credit,4,4220,No,Si
42200501,Terrenos,ING,credit,5,422005,Si,Si
422010,CONSTRUCCIONES Y EDIFICIOS,ING,credit,4,4220,No,Si
42201001,Construcciones Y Edificios,ING,credit,5,422010,Si,Si
422015,MAQUINARIA Y EQUIPO,ING,credit,4,4220,No,Si
42201501,Maquinaria Y Equipo,ING,credit,5,422015,Si,Si
422020,EQUIPO DE OFICINA,ING,credit,4,4220,No,Si
42202001,Equipo De Oficina,ING,credit,5,422020,Si,Si
422025,EQUIPO DE COMPUTACION Y COMUNICACION,ING,credit,4,4220,No,Si
42202501,Equipo De Computacion Y Comunicacion,ING,credit,5,422025,Si,Si
422030,EQUIPO MEDICO-CIENTIFICO,ING,credit,4,4220,No,Si
42203001,Equipo Medico-Cientifico,ING,credit,5,422030,Si,Si
422035,EQUIPO DE HOTELES Y RESTAURANTES,ING,credit,4,4220,No,Si
42203501,Equipo De Hoteles Y Restaurantes,ING,credit,5,422035,Si,Si
422040,FLOTA Y EQUIPO DE TRANSPORTE,ING,credit,4,4220,No,Si
42204001,Flota Y Equipo De Transporte,ING,credit,5,422040,Si,Si
422045,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,ING,credit,4,4220,No,Si
42204501,Flota Y Equipo Fluvial Y/O Maritimo,ING,credit,5,422045,Si,Si
422050,FLOTA Y EQUIPO AEREO,ING,credit,4,4220,No,Si
42205001,Flota Y Equipo Aereo,ING,credit,5,422050,Si,Si
422055,FLOTA Y EQUIPO FERREO,ING,credit,4,4220,No,Si
42205501,Flota Y Equipo Ferreo,ING,credit,5,422055,Si,Si
422060,ACUEDUCTOS- PLANTAS Y REDES,ING,credit,4,4220,No,Si
42206001,Acueductos- Plantas Y Redes,ING,credit,5,422060,Si,Si
422062,ENVASES Y EMPAQUES,ING,credit,4,4220,No,Si
42206201,Envases Y Empaques,ING,credit,5,422062,Si,Si
422065,PLANTACIONES AGRICOLAS Y FORESTALES,ING,credit,4,4220,No,Si
42206501,Plantaciones Agricolas Y Forestales,ING,credit,5,422065,Si,Si
422070,AERODROMOS,ING,credit,4,4220,No,Si
42207001,Aerodromos,ING,credit,5,422070,Si,Si
422075,SEMOVIENTES,ING,credit,4,4220,No,Si
42207501,Semovientes,ING,credit,5,422075,Si,Si
4225,COMISIONES,ING,credit,3,42,No,Si
422505,SOBRE INVERSIONES,ING,credit,4,4225,No,Si
42250501,Sobre Inversiones,ING,credit,5,422505,Si,Si
422510,DE CONCESIONARIOS,ING,credit,4,4225,No,Si
42251001,De Concesionarios,ING,credit,5,422510,Si,Si
422515,DE ACTIVIDADES FINANCIERAS,ING,credit,4,4225,No,Si
42251501,De Actividades Financieras,ING,credit,5,422515,Si,Si
422520,POR VENTA DE SERVICIOS DE TALLER,ING,credit,4,4225,No,Si
42252001,Por Venta De Servicios De Taller,ING,credit,5,422520,Si,Si
422525,POR VENTA DE SEGUROS,ING,credit,4,4225,No,Si
42252501,Por Venta De Seguros,ING,credit,5,422525,Si,Si
422530,POR INGRESOS PARA TERCEROS,ING,credit,4,4225,No,Si
42253001,Por Ingresos Para Terceros,ING,credit,5,422530,Si,Si
422535,POR DISTRIBUCION DE PELICULAS,ING,credit,4,4225,No,Si
42253501,Por Distribucion De Peliculas,ING,credit,5,422535,Si,Si
422540,DERECHOS DE AUTOR,ING,credit,4,4225,No,Si
42254001,Derechos De Autor,ING,credit,5,422540,Si,Si
422545,DERECHOS DE PROGRAMACION,ING,credit,4,4225,No,Si
42254501,Derechos De Programacion,ING,credit,5,422545,Si,Si
4230,HONORARIOS,ING,credit,3,42,No,Si
4235,SERVICIOS,ING,credit,3,42,No,Si
4240,UTILIDAD EN VENTA DE INVERSIONES,ING,credit,3,42,No,Si
4245,UTILIDAD EN VENTA DE PROPIEDADES- PLANTA Y EQUIPO,ING,credit,3,42,No,Si
4248,UTILIDAD EN VENTA DE OTROS BIENES,ING,credit,3,42,No,Si
4250,RECUPERACIONES,ING,credit,3,42,No,Si
425005,DEUDAS MALAS,ING,credit,4,4250,No,Si
42500501,Deudas Malas,ING,credit,5,425005,Si,Si
425010,SEGUROS,ING,credit,4,4250,No,Si
42501001,Seguros,ING,credit,5,425010,Si,Si
425015,RECLAMOS,ING,credit,4,4250,No,Si
42501501,Reclamos,ING,credit,5,425015,Si,Si
425020,REINTEGRO POR PERSONAL EN COMISION,ING,credit,4,4250,No,Si
42502001,Reintegro Por Personal En Comision,ING,credit,5,425020,Si,Si
425025,REINTEGRO GARANTIAS,ING,credit,4,4250,No,Si
42502501,Reintegro Garantias,ING,credit,5,425025,Si,Si
425030,DESCUENTOS CONCEDIDOS,ING,credit,4,4250,No,Si
42503001,Descuentos Concedidos,ING,credit,5,425030,Si,Si
425035,DE PROVISIONES,ING,credit,4,4250,No,Si
42503501,De Provisiones,ING,credit,5,425035,Si,Si
425040,GASTOS BANCARIOS,ING,credit,4,4250,No,Si
42504001,Gastos Bancarios,ING,credit,5,425040,Si,Si
425045,DE DEPRECIACION,ING,credit,4,4250,No,Si
42504501,De Depreciacion,ING,credit,5,425045,Si,Si
425050,REINTEGRO DE OTROS COSTOS Y GASTOS,ING,credit,4,4250,No,Si
42505001,Reintegro De Otros Costos Y Gastos,ING,credit,5,425050,Si,Si
4255,INDEMNIZACIONES,ING,credit,3,42,No,Si
425505,POR SINIESTRO,ING,credit,4,4255,No,Si
42550501,Por Siniestro,ING,credit,5,425505,Si,Si
425510,POR SUMINISTROS,ING,credit,4,4255,No,Si
42551001,Por Suministros,ING,credit,5,425510,Si,Si
425515,LUCRO CESANTE COMPAÑIAS DE SEGUROS,ING,credit,4,4255,No,Si
42551501,Lucro Cesante Compañias De Seguros,ING,credit,5,425515,Si,Si
425520,DAÑO EMERGENTE COMPAÑIAS DE SEGUROS,ING,credit,4,4255,No,Si
42552001,Daño Emergente Compañias De Seguros,ING,credit,5,425520,Si,Si
425525,POR PERDIDA DE MERCANCIA,ING,credit,4,4255,No,Si
42552501,Por Perdida De Mercancia,ING,credit,5,425525,Si,Si
425530,POR INCUMPLIMIENTO DE CONTRATOS,ING,credit,4,4255,No,Si
42553001,Por Incumplimiento De Contratos,ING,credit,5,425530,Si,Si
425535,DE TERCEROS,ING,credit,4,4255,No,Si
42553501,De Terceros,ING,credit,5,425535,Si,Si
